"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Iron and steel","EJ","World",2040,30.115
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Iron and steel","EJ","World",2050,26.303
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2010,9.492
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2021,12.48
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2022,12.005
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2030,12.405
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2035,12.485
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2040,12.462
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2050,12.124
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2022,12.005
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2030,11.967
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2035,11.782
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2040,11.641
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2050,11.243
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2022,12.005
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2030,11.583
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2035,11.146
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2040,10.542
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Non-metallic minerals: cement","EJ","World",2050,9.9
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2010,4.665
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2021,6.853
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2022,6.947
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2030,7.245
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2035,7.286
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2040,7.347
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2050,6.898
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2022,6.947
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2030,7.059
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2035,6.943
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2040,6.703
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2050,5.784
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2022,6.947
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2030,6.739
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2035,6.465
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2040,6.059
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Non-ferrous metals: aluminium","EJ","World",2050,5.05
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Transport","EJ","World",2010,101.681
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Transport","EJ","World",2021,112.385
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Transport","EJ","World",2022,116.473
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Transport","EJ","World",2030,127.469
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Transport","EJ","World",2035,129.121
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Transport","EJ","World",2040,131.245
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total","Transport","EJ","World",2050,139.177
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Transport","EJ","World",2022,116.473
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Transport","EJ","World",2030,121.765
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Transport","EJ","World",2035,116.011
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Transport","EJ","World",2040,110.042
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total","Transport","EJ","World",2050,106.296
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Transport","EJ","World",2022,116.473
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Transport","EJ","World",2030,104.544
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Transport","EJ","World",2035,89.004
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Transport","EJ","World",2040,79.467
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total","Transport","EJ","World",2050,75.698
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Electricity","Transport","EJ","World",2010,0.976
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Electricity","Transport","EJ","World",2021,1.492
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Electricity","Transport","EJ","World",2022,1.532
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Electricity","Transport","EJ","World",2030,4.81
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Electricity","Transport","EJ","World",2035,7.91
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Electricity","Transport","EJ","World",2040,10.895
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Electricity","Transport","EJ","World",2050,15.39
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Electricity","Transport","EJ","World",2022,1.532
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Electricity","Transport","EJ","World",2030,5.741
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Electricity","Transport","EJ","World",2035,11.058
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Electricity","Transport","EJ","World",2040,17.585
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Electricity","Transport","EJ","World",2050,28.456
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Electricity","Transport","EJ","World",2022,1.532
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Electricity","Transport","EJ","World",2030,7.95
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Electricity","Transport","EJ","World",2035,15.486
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Electricity","Transport","EJ","World",2040,24.816
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Electricity","Transport","EJ","World",2050,38.348
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total liquids","Transport","EJ","World",2010,96.946
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total liquids","Transport","EJ","World",2021,105.696
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total liquids","Transport","EJ","World",2022,109.601
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total liquids","Transport","EJ","World",2030,116.823
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total liquids","Transport","EJ","World",2035,114.963
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total liquids","Transport","EJ","World",2040,113.717
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Total liquids","Transport","EJ","World",2050,116.523
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total liquids","Transport","EJ","World",2022,109.601
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total liquids","Transport","EJ","World",2030,110.927
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total liquids","Transport","EJ","World",2035,99.889
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total liquids","Transport","EJ","World",2040,86.758
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Total liquids","Transport","EJ","World",2050,68.71
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total liquids","Transport","EJ","World",2022,109.601
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total liquids","Transport","EJ","World",2030,92.045
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total liquids","Transport","EJ","World",2035,69.042
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total liquids","Transport","EJ","World",2040,49.268
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Total liquids","Transport","EJ","World",2050,26.302
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2010,2.371
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2021,3.927
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2022,4.128
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2030,5.796
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2035,6.657
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2040,7.342
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2050,8.45
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2022,4.128
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2030,8.827
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2035,11.086
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2040,12.296
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2050,11.933
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2022,4.128
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2030,10.338
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2035,11.828
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2040,11.474
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Modern bioenergy: liquid","Transport","EJ","World",2050,8.412
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Oil","Transport","EJ","World",2010,94.575
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Oil","Transport","EJ","World",2021,101.769
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Oil","Transport","EJ","World",2022,105.473
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Oil","Transport","EJ","World",2030,111.023
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Oil","Transport","EJ","World",2035,108.293
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Oil","Transport","EJ","World",2040,106.35
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Oil","Transport","EJ","World",2050,108.006
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Oil","Transport","EJ","World",2022,105.473
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Oil","Transport","EJ","World",2030,101.771
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Oil","Transport","EJ","World",2035,87.8
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Oil","Transport","EJ","World",2040,72.504
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Oil","Transport","EJ","World",2050,51.14
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Oil","Transport","EJ","World",2022,105.473
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Oil","Transport","EJ","World",2030,80.841
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Oil","Transport","EJ","World",2035,54.916
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy","Oil","Transport","EJ","World",2040,32.913
